event_id,time,space,variable,speed,acc,duration
4605,15,2.245,Brake,28.13626,0.24658422,3
4605,18,1.234,Brake,27.623335,0.24473205,4
4605,24,0.951,Acceleration,40.851368,0.27384567,7
4605,24,0.907,Acceleration,40.41625,0.16380227,5
4605,24,1.298,Brake,37.79013,0.22999085,7
4605,24,2.148,Brake,31.766586,0.24015597,14
4605,24,2.677,Acceleration,32.8381,0.19781858,11
4605,25,2.547,Acceleration,28.879316,0.19980353,2
4701,3,0.606,Brake,29.137833,0.22794788,14
4701,20,1.671,Brake,30.943575,0.2165837,7
4701,21,2.958,Acceleration,29.543333,0.24677114,7
4702,1,0.523,Acceleration,28.651129,0.32757056,4
4702,1,0.769,Brake,25.204403,0.31029996,14
4704,8,2.327,Brake,31.483334,0.26410612,4
4705,8,0.367,Brake,25.983334,0.2029235,6
4705,19,1.673,Brake,28.037434,0.20485698,14
4801,10,2.683,Brake,33.127136,0.22523738,8
4801,18,0.949,Acceleration,35.262188,0.2168804,4
4801,18,1.07,Acceleration,35.517216,0.24942794,5
4801,18,1.754,Acceleration,34.90749,0.13964263,2
4801,18,2.099,Brake,24.913689,0.5355406,1
4801,27,1.919,Brake,37.323338,0.43337938,14
4804,28,0.029,Acceleration,31.773335,0.17845033,18
4901,18,2.265,Acceleration,29.385002,0.23885159,5
4901,18,2.818,Acceleration,30.105223,0.1783597,18
4901,20,0.197,Brake,25.657871,0.20727164,8
4901,23,1.436,Brake,24.484491,0.2328861,4
4901,24,1.364,Brake,31.11735,0.36385602,5
4902,4,1.759,Brake,30.963333,0.22127843,5
4902,8,1.542,Brake,26.321604,0.30327868,14
4902,10,0.299,Brake,29.903334,0.28959942,14
4902,10,0.142,Brake,26.803333,0.42037964,5
4902,11,1.056,Acceleration,23.973333,0.21204965,10
4902,15,0.62,Acceleration,26.778967,0.18961856,6
4902,16,0.17,Acceleration,26.462877,0.1832372,5
4902,16,1.436,Brake,23.47346,0.2145164,6
4902,17,1.972,Acceleration,32.49329,0.15032716,7
4902,20,1.417,Brake,26.488476,0.20177831,9
4902,20,1.625,Brake,26.355917,0.22869278,6
4902,29,0.364,Brake,21.163336,0.21923895,14
4902,29,1.436,Brake,25.422674,0.22678751,6
4904,26,2.161,Brake,27.023335,0.2182192,3
4904,26,2.548,Acceleration,26.653334,0.20904194,5
4904,29,2.944,Brake,29.118858,0.23884176,4
4905,26,2.62,Brake,35.558784,0.2084073,5
4905,26,2.765,Acceleration,35.255116,0.15137382,5
5001,10,2.515,Acceleration,29.385002,0.23885159,5
5001,10,0,Brake,30.775831,0.3130686,6
5001,12,0.447,Brake,25.657871,0.20727164,8
5001,15,1.686,Brake,24.484491,0.2328861,4
5001,16,1.614,Brake,31.11735,0.36385602,5
5001,29,0.658,Brake,25.864706,0.23878768,10
5001,29,1.658,Brake,25.526669,0.26229382,6
5002,2,0.549,Brake,29.903334,0.28959942,14
5002,2,0.392,Brake,26.803333,0.42037964,5
5002,3,0.018,Brake,23.944738,0.20814863,6
5002,3,1.306,Acceleration,23.973333,0.21204965,10
5002,7,0.87,Acceleration,26.778967,0.18961856,6
5002,8,0.42,Acceleration,26.462877,0.1832372,5
5002,8,1.686,Brake,23.47346,0.2145164,6
5002,9,2.222,Acceleration,32.49329,0.15032716,7
5002,12,1.667,Brake,26.488476,0.20177831,9
5002,12,1.875,Brake,26.355917,0.22869278,6
5002,21,0.614,Brake,21.163336,0.21923895,14
5002,21,1.686,Brake,25.422674,0.22678751,6
5002,28,0.182,Brake,31.41721,0.28878993,9
5002,30,0.934,Acceleration,34.27222,0.33048993,18
5004,18,2.411,Brake,27.023335,0.2182192,3
5004,18,2.798,Acceleration,26.653334,0.20904194,5
5004,30,1.95,Brake,29.318935,0.22456987,14
5005,18,2.87,Brake,35.558784,0.2084073,5
5005,30,1.39,Acceleration,34.50021,0.22780006,18
5101,1,2.467,Brake,26.488476,0.20177831,9
5101,1,0.097,Acceleration,29.013334,0.16261558,6
5101,1,2.675,Brake,26.355917,0.22869278,6
5101,10,1.414,Brake,21.163336,0.21923895,14
5101,10,2.486,Brake,25.422674,0.22678751,6
5101,17,0.982,Brake,31.41721,0.28878993,9
5101,19,1.734,Acceleration,34.27222,0.33048993,18
5101,20,2.443,Brake,28.201778,0.2098349,8
5101,24,2.414,Brake,27.471338,0.28044277,4
5101,26,0.818,Acceleration,29.42102,0.16149588,3
5101,28,2.486,Brake,24.413334,0.26716572,2
5101,28,0.132,Acceleration,27.933332,0.23609263,6
5101,29,2.75,Acceleration,32.450317,0.28583288,10
5102,4,0.068,Acceleration,31.533335,0.1825291,5
5102,7,2.058,Brake,27.17289,0.27803123,4
5102,12,2.571,Brake,21.313334,0.46125162,13
5102,13,0.051,Acceleration,32.683334,0.22127843,10
5102,15,2.134,Brake,26.453335,0.35588112,3
5102,15,2.486,Brake,24.973333,0.546568,14
5102,16,2.477,Brake,24.348635,0.3070866,7
5102,16,2.937,Acceleration,22.900423,0.20639622,18
5102,19,2.302,Brake,28.286036,0.2635594,14
5102,19,2.423,Brake,11.176716,0.30526602,14
5102,19,2.202,Brake,29.618116,0.3340889,14
5102,24,2.346,Brake,27.693335,0.4282808,14
5102,25,2.975,Acceleration,23.823334,0.32460958,18
5102,25,2.125,Brake,26.602026,0.22107849,14
5102,25,2.458,Brake,11.233334,0.30421525,10
5102,27,2.58,Acceleration,8.231112,0.22874297,3
5102,27,2.696,Acceleration,22.028444,0.23081842,18
5102,27,2.21,Brake,28.011234,0.28227997,13
5102,29,2.374,Brake,25.503332,0.28246143,14
5104,19,2.19,Acceleration,34.50021,0.22780006,18
5104,21,2.083,Brake,29.313334,0.21516018,14
5104,21,2.675,Brake,26.763334,0.42487627,4
5105,24,2.683,Brake,29.348244,0.30395862,5
5201,5,0.404,Acceleration,33.012882,0.19732533,11
5201,5,0.239,Acceleration,30.443043,0.19997823,5
5201,6,0.598,Acceleration,28.075928,0.22562093,5
5201,6,1.657,Brake,30.79009,0.20820677,12
5201,7,2.116,Acceleration,29.646496,0.16612679,3
5201,8,0.931,Acceleration,20.359322,0.2038231,15
5201,11,0.692,Brake,26.813334,0.33038783,5
5201,20,1.601,Brake,32.882526,0.24877016,14
5201,21,0.931,Acceleration,28.811253,0.2395606,18
5201,21,1.657,Acceleration,27.441385,0.20627408,18
5201,22,2.463,Acceleration,30.52956,0.19724685,5
5201,27,0.949,Acceleration,32.108643,0.18168537,12
5201,27,0.881,Acceleration,30.500284,0.17832421,6
5201,28,1.711,Acceleration,28.012949,0.24784708,18
5201,30,0.634,Brake,30.156668,0.21508083,2
5202,12,1.224,Brake,28.283335,0.19986448,10
5202,12,1.336,Acceleration,22.983334,0.1723321,4
5202,13,1.098,Acceleration,4.93067,0.2975891,3
5204,6,1.163,Acceleration,26.624767,0.4108895,18
5205,2,0.293,Acceleration,28.693336,0.22433785,7
5205,2,0.451,Acceleration,29.963333,0.21006149,2
5205,3,1.841,Brake,28.153334,0.24269257,7
5205,3,1.07,Brake,34.413254,0.36650214,8
5205,3,0.977,Brake,34.349365,0.34270844,4
5205,3,2.07,Acceleration,30.613335,0.20904194,4
5205,3,2.152,Brake,30.103334,0.37423587,3
5205,18,0.433,Brake,30.259558,0.19934323,12
5205,23,1.464,Brake,28.78682,0.24320486,8
5301,11,0.869,Acceleration,24.433334,0.18558812,18
5301,17,1.335,Brake,29.133333,0.21515998,2
5301,18,2.621,Acceleration,30.023335,0.18660806,10
5302,7,1.299,Acceleration,42.497623,0.38412654,8
5302,9,2.117,Brake,25.819698,0.1999664,2
5302,9,2.676,Acceleration,28.36591,0.25416023,18
5302,16,0.951,Brake,24.903334,0.28552064,3
5302,16,1.061,Brake,21.913334,0.19884475,3
5302,16,2.802,Acceleration,36.193336,0.18558793,8
5302,19,0.65,Acceleration,30.383333,0.18966728,18
5302,21,2.036,Acceleration,31.585928,0.22779383,18
5302,27,2.547,Brake,29.853334,0.21516018,3
5304,4,1.516,Brake,29.506966,0.44881648,7
5304,4,1.939,Brake,26.174139,0.21619432,4
5304,10,1.908,Brake,32.52214,0.20962854,14
5304,26,1.39,Brake,30.520523,0.3353393,6
5304,28,2.073,Brake,29.473333,0.55166644,2
5305,27,1.163,Brake,31.663334,0.2029235,5
5305,28,2.292,Brake,32.434834,0.21847847,14
5401,5,2.545,Acceleration,22.638512,0.21228842,2
5402,24,0.345,Brake,30.940584,0.6966889,14
5402,28,0.646,Acceleration,33.493332,0.2131207,9
5402,28,1.005,Brake,31.493334,0.225357,14
5402,29,1.608,Acceleration,33.573338,0.23147543,17
5404,22,0.675,Brake,33.963554,0.28327695,6
5404,22,0.831,Acceleration,31.80289,0.1783597,4
5501,1,0.486,Acceleration,26.893332,0.1927265,5
5501,2,1.846,Acceleration,29.693335,0.20496298,14
5501,30,0.395,Acceleration,35.55834,0.31475234,12
5504,9,0.489,Brake,25.431702,0.20070548,14
5504,10,1.297,Acceleration,32.57456,0.23606436,2
5504,11,2.63,Acceleration,37.050224,0.17836009,13
5504,11,2.912,Brake,36.43289,0.36721107,3
5504,23,2.548,Brake,29.284605,0.20244251,9
5505,1,1.115,Acceleration,27.783335,0.17029281,8
5505,22,0.778,Acceleration,32.381042,0.19630921,15
5505,23,1.3,Acceleration,33.838062,0.19688386,7
5601,19,1.095,Acceleration,35.55834,0.31475234,12
5601,21,0.375,Brake,27.823334,0.34772322,3
5601,23,2.972,Brake,27.983334,0.20904194,4
5601,29,0.145,Brake,32.87989,0.20009476,6
5604,23,1.897,Brake,40.61333,0.39666954,12
5605,11,1.478,Acceleration,32.381042,0.19630921,15
5605,12,2,Acceleration,33.838062,0.19688386,7
5605,24,2.371,Brake,21.822668,0.20458896,12
5701,2,1.472,Brake,27.983334,0.20904194,4
5701,3,2.614,Acceleration,33.023335,0.18762779,1
5701,3,2.796,Brake,32.023335,0.22841641,2
5701,30,2.267,Acceleration,35.851933,0.1989696,4
5701,30,2.897,Acceleration,29.765387,0.23034632,3
5702,11,0.926,Acceleration,32.702503,0.15147105,5
5702,20,1.793,Acceleration,28.513334,0.20088403,9
5704,2,0.397,Brake,40.61333,0.39666954,12
5704,3,2.688,Acceleration,27.919548,0.18428364,9
5704,4,2.55,Brake,27.563334,0.21617973,3
5704,19,1.182,Brake,31.094883,0.22107576,8
5704,20,2.935,Brake,32.13102,0.21713898,6
5705,3,0.871,Brake,21.822668,0.20458896,12
5705,14,0.052,Acceleration,28.493334,0.17029262,4
5705,29,2.075,Acceleration,27.687834,0.17354478,11
5802,7,2.226,Acceleration,32.702503,0.15147105,5
5804,15,2.482,Brake,31.094883,0.22107576,8
5805,10,0.769,Brake,27.673334,0.2131207,5
5805,10,1.352,Acceleration,28.493334,0.17029262,4
5901,21,2.527,Brake,31.483334,0.26410612,4
5902,5,2.793,Acceleration,28.513334,0.20088403,9
5902,21,0.567,Brake,25.983334,0.2029235,6
5904,4,2.182,Brake,31.094883,0.22107576,8
6001,1,2.075,Acceleration,25.243334,0.23091997,6
6001,5,0.308,Acceleration,31.503334,0.17933391,13
6001,13,2.058,Acceleration,26.943335,0.18048982,18
6001,19,1.909,Brake,28.136105,0.27285472,5
6002,3,1.43,Brake,24.96078,0.22032677,4
6002,8,0.665,Brake,29.333946,0.22524478,14
6002,13,0.365,Brake,30.803333,0.3293683,13
6002,13,0.53,Brake,23.623335,0.37219658,2
6002,14,0.647,Brake,20.913334,0.3089741,3
6002,14,1.347,Brake,25.093334,0.24167264,14
6002,16,1.116,Brake,24.67092,0.22108471,14
6002,21,1.448,Brake,34.17743,0.30546826,4
6002,28,1.787,Acceleration,29.18035,0.30642387,18
6002,28,2.791,Brake,32.242264,0.20993662,14
6005,7,1.035,Acceleration,20.793333,0.24473205,18
6005,12,1.072,Acceleration,23.84191,0.20687759,18
6005,12,1.744,Acceleration,33.53595,0.19427818,18
6005,12,1.347,Acceleration,29.602467,0.17994237,5
6101,1,1.019,Brake,26.833332,0.20292331,7
6101,3,2.204,Acceleration,32.123337,0.20394343,16
6101,9,2.376,Brake,32.724342,0.23220265,3
6101,12,2.777,Acceleration,33.397667,0.20592462,6
6101,22,1.627,Brake,27.033335,0.2335151,6
6101,23,2.788,Acceleration,33.583336,0.19986467,4
6101,29,0.127,Acceleration,33.65489,0.3409818,18
6102,5,2.786,Acceleration,28.903336,0.21414044,6
6201,27,0.812,Brake,29.933334,0.20190376,4
6201,27,1.331,Acceleration,33.543335,0.18660806,13
6202,28,2.533,Acceleration,33.092003,0.14204988,3
6301,12,2.686,Acceleration,30.693657,0.27204832,6
6301,25,0.407,Brake,24.253332,0.20088422,5
6301,25,1.144,Acceleration,25.603334,0.17029262,10
6301,27,1.144,Brake,33.313335,0.2029237,10
6302,6,2.294,Acceleration,29.370796,0.18812162,10
6302,6,2.294,Acceleration,29.370796,0.18812162,10
6302,19,0.719,Acceleration,33.36333,0.22433744,10
6302,19,1.438,Acceleration,35.183334,0.18864773,10
6302,23,2.813,Acceleration,33.04362,0.1738896,14
6304,6,0.961,Brake,28.55981,0.25768176,6
6304,6,1.219,Brake,25.20267,0.25797367,4
6304,12,0.022,Acceleration,25.938223,0.23606436,7
6304,17,2.159,Brake,32.93119,0.2083052,9
6304,18,0.269,Brake,33.258003,0.2929391,6
6304,18,0.89,Acceleration,33.98851,0.19225252,18
6304,29,1.618,Acceleration,28.173935,0.19376603,2
6304,29,2.411,Brake,30.410496,0.3587457,13
6305,4,1.01,Acceleration,32.51601,0.17137021,5
6401,12,0.907,Brake,24.253332,0.20088422,5
6401,12,1.644,Acceleration,25.603334,0.17029262,10
6401,14,1.644,Brake,33.313335,0.2029237,10
6402,6,1.219,Acceleration,33.36333,0.22433744,10
6402,6,1.938,Acceleration,35.183334,0.18864773,10
6402,9,0.03,Acceleration,30.324345,0.18695892,11
6402,21,1.124,Acceleration,33.135937,0.1669396,2
6402,25,2.675,Acceleration,36.616653,0.24792644,5
6404,4,2.659,Brake,32.93119,0.2083052,9
6404,5,0.769,Brake,33.258003,0.2929391,6
6404,5,1.39,Acceleration,33.98851,0.19225252,18
6404,16,2.118,Acceleration,28.173935,0.19376603,2
6404,16,2.911,Brake,30.410496,0.3587457,13
6404,24,1.774,Brake,33.933334,0.2029235,2
6405,19,0.778,Brake,30.968258,0.19908921,7
6405,23,0.823,Brake,33.463413,0.22790742,14
6405,24,2.656,Acceleration,34.70846,0.14672843,7
6405,25,1.771,Brake,28.161095,0.25262758,8
6405,30,2.236,Acceleration,24.356747,0.18163665,4
6501,7,0.875,Acceleration,29.923334,0.21808939,3
6501,7,0.875,Acceleration,29.923334,0.2177025,6
6501,10,2.582,Acceleration,25.01095,0.25693256,18
6501,11,2.584,Acceleration,17.219805,0.23459956,18
6501,11,2.199,Brake,32.150055,0.4274712,14
6501,11,0.81,Brake,35.138668,0.22356394,14
6501,12,2.145,Brake,37.254166,0.36314884,14
6501,12,2.62,Acceleration,24.4011,0.2539314,18
6501,13,2.62,Acceleration,26.658445,0.22661485,18
6501,14,0.204,Brake,29.274784,0.25163838,7
6501,15,2.234,Brake,21.308224,0.29481137,14
6501,15,0.671,Acceleration,28.491932,0.20448957,4
6501,15,2.289,Brake,31.722473,0.46079537,14
6501,15,2.217,Brake,34.080273,0.24831621,14
6501,16,2.289,Brake,28.098969,0.24305646,9
6501,17,2.749,Acceleration,29.54558,0.1805791,18
6501,21,2.133,Brake,23.344393,0.36041403,14
6501,22,2.188,Brake,31.78168,0.30452618,14
6501,23,2.228,Brake,33.717564,0.24694657,14
6501,24,2.419,Acceleration,22.36473,0.23083271,10
6501,24,2.738,Acceleration,29.420698,0.20926717,18
6501,24,2.228,Brake,30.751255,0.23721674,14
6501,26,2.364,Brake,24.109715,0.257849,10
6502,1,0.415,Brake,27.690277,0.22659983,13
6502,28,0.442,Acceleration,25.057266,0.17039356,18
6504,10,0.076,Acceleration,25.156113,0.24507079,14
6504,10,0.076,Acceleration,25.156113,0.24507079,14
6504,10,0.076,Acceleration,25.156113,0.24507079,14
6504,10,0.076,Acceleration,25.156113,0.24507079,14
6504,18,0.211,Acceleration,32.083336,0.14431058,2
6504,22,0.287,Brake,26.733454,0.22916113,6
6505,10,1.557,Acceleration,28.123335,0.23963316,5
6505,20,1.51,Brake,27.843334,0.2355544,11
6505,27,0.34,Acceleration,33.42659,0.20177789,4
6505,27,0.728,Acceleration,34.07349,0.18433672,3
6505,30,0.094,Acceleration,29.063334,0.17539112,4
6601,4,1.058,Brake,32.19549,0.22688086,6
6601,4,0.928,Brake,32.38911,0.36506367,2
6601,11,1.441,Brake,29.271397,0.28583184,14
6601,20,1.671,Acceleration,30.583334,0.20781192,5
6601,20,1.671,Acceleration,30.583334,0.22661541,3
6601,20,2.069,Acceleration,32.453335,0.35563126,11
6601,20,2.99,Acceleration,32.553333,0.2715528,15
6602,7,0.734,Brake,29.637321,0.42248806,3
6602,29,2.475,Brake,31.401468,0.20190513,8
6602,29,2.475,Brake,31.401468,0.20190513,8
6604,8,0.882,Acceleration,28.213333,0.333809,14
6604,9,1.076,Acceleration,27.563334,0.2321444,6
6604,9,1.076,Acceleration,27.563334,0.2321444,6
6604,9,1.076,Acceleration,27.563334,0.2321444,6
6604,9,1.076,Acceleration,27.563334,0.2321444,6
6604,18,0.653,Acceleration,33.97011,0.14679115,5
6604,19,0.461,Acceleration,32.19638,0.20726515,18
6605,26,2.942,Brake,29.273335,0.4582872,6
6701,14,1.625,Brake,29.333557,0.23081823,14
6701,25,1.106,Acceleration,40.747932,0.16033866,3
6704,13,0.067,Acceleration,33.875107,0.333545,14
6704,13,0.067,Acceleration,33.875107,0.20627296,4
6704,14,1.873,Acceleration,34.792797,0.18242909,5
6704,20,2.875,Acceleration,28.169373,0.170258,8
6704,25,0.713,Acceleration,32.326412,0.2160885,4
6705,25,1.362,Brake,18.983334,0.2335151,6
6901,7,1.414,Acceleration,25.317125,0.23320003,12
6901,15,0.392,Acceleration,33.29333,0.13623638,3
6901,21,1.994,Acceleration,22.966398,0.24688186,2
6901,21,1.994,Acceleration,22.966398,0.20881124,7
6901,28,1.193,Acceleration,29.112143,0.3332475,1
6901,28,1.193,Acceleration,29.112143,0.3332475,1
6902,9,2.095,Brake,32.72889,0.34622774,14
6902,9,2.083,Brake,29.66257,0.45846784,9
6902,9,2.083,Brake,29.66257,0.45846784,9
6902,10,2.258,Brake,19.453335,0.36811742,5
6902,15,0.962,Acceleration,25.812288,0.21488206,18
6904,3,1.174,Acceleration,36.86782,0.22483341,18
6904,3,0.797,Acceleration,29.1049,0.18666066,5
6904,13,1.754,Acceleration,29.603334,0.16620223,6
6904,14,1.736,Brake,39.159447,0.22557269,3
6904,25,0.436,Acceleration,26.013334,0.19578552,12
6905,3,1.431,Acceleration,28.063334,0.17131196,4
6905,11,1.048,Acceleration,28.13535,0.18509275,18
6905,11,0.76,Acceleration,25.813116,0.18693464,5
6905,20,1.241,Acceleration,34.148453,0.18000649,18
6905,20,0.899,Acceleration,29.204073,0.22998908,3
7001,1,0.808,Brake,24.54735,0.23089175,2
7001,10,1.724,Brake,26.233335,0.22229797,9
7001,15,1.039,Acceleration,34.150078,0.16273963,3
7001,15,1.996,Brake,34.09312,0.21546651,14
7001,15,2.449,Acceleration,33.18062,0.16272882,3
7001,22,0.101,Brake,29.575266,0.21825635,13
7001,25,0.102,Acceleration,36.22711,0.3881948,17
7001,25,0.184,Brake,29.440113,0.22373198,9
7001,26,2.128,Acceleration,23.023697,0.20429413,4
7002,1,0.1,Acceleration,22.13232,0.23578557,15
7002,1,1.687,Acceleration,21.382082,0.2392265,7
7002,13,1.465,Brake,27.003334,0.2029235,7
7002,14,2.062,Brake,16.263334,0.6169282,13
7002,14,1.934,Brake,25.237225,0.40784213,11
7002,14,2.562,Acceleration,22.963333,0.70360416,8
7002,15,1.912,Acceleration,26.632496,0.20154187,7
7002,15,1.912,Acceleration,26.632496,0.20154187,7
7002,18,2.062,Brake,20.222408,0.28972936,14
7002,18,2.1,Brake,11.467879,0.34058115,5
7002,24,2.062,Brake,13.109621,0.47087258,3
7002,24,1.934,Brake,19.602087,0.25591418,6
7002,25,2.053,Brake,22.004084,0.2849743,14
7002,25,2.832,Acceleration,19.247908,0.25749522,9
7002,26,1.921,Brake,31.45975,0.281628,14
7002,29,1.251,Acceleration,26.863335,0.21525252,15
7002,29,2.053,Brake,26.790516,0.2908084,14
7002,30,1.921,Acceleration,24.523335,0.24770926,10
7002,30,2.611,Acceleration,20.843334,0.28983405,15
7004,9,1.186,Brake,29.343334,0.35078242,2
7004,10,1.913,Brake,27.993334,0.2590078,5
7004,15,1.996,Brake,27.63589,0.25180197,5
7004,15,1.593,Acceleration,23.574722,0.19937131,16
7004,16,0.01,Brake,29.085907,0.27550143,8
7004,18,2.449,Acceleration,33.681305,0.14364016,4
7004,18,2.449,Acceleration,33.681305,0.14364016,4
7004,18,2.449,Acceleration,33.681305,0.14364016,4
7004,18,2.449,Acceleration,33.681305,0.14364016,4
7005,1,1.118,Acceleration,17.141222,0.37981635,4
7005,1,1.075,Brake,17.141222,0.37770292,14
7005,1,1.075,Acceleration,3.7040002,0.39476648,5
7005,1,0.303,Brake,29.4655,0.20850435,14
7005,1,0.935,Brake,21.381805,0.36505663,14
7005,1,0.881,Brake,23.843334,0.44459614,14
7005,1,2.141,Brake,11.423334,0.32460973,14
7005,1,0.807,Brake,20.450861,0.34723902,6
7005,1,1.12,Acceleration,11.328,0.3000571,5
7005,1,2.251,Acceleration,6.37,0.2541724,4
7005,2,0.733,Brake,11.663333,0.32732892,14
7005,2,1.249,Acceleration,17.623335,0.36097953,18
7005,2,1.493,Acceleration,13.4372225,0.34726998,5
7005,2,0.21,Brake,37.101665,0.24131028,13
7005,2,0.458,Brake,22.234222,0.23606436,5
7005,3,0.357,Brake,22.645779,0.44589925,14
7005,3,1.439,Acceleration,16.233814,0.26607305,5
7005,3,1.568,Brake,11.493334,0.34908292,11
7005,3,1.447,Acceleration,16.233814,0.31861186,5
7005,3,1.593,Brake,15.160321,0.46389067,15
7005,3,0.029,Brake,27.114563,0.4690131,14
7005,3,0.102,Brake,14.809801,0.47894624,6
7005,3,1.363,Acceleration,12.107452,0.25123194,14
7005,3,1.14,Brake,14.143333,0.30421537,14
7005,3,1.297,Brake,15.928715,0.32871166,13
7005,3,1.472,Brake,11.790654,0.44707012,14
7005,3,1.472,Brake,11.075055,0.5269572,4
7005,3,0.587,Brake,12.614112,0.48366278,9
7005,3,1.157,Brake,15.855111,0.3787453,9
7005,4,0.77,Acceleration,13.334334,0.2518019,18
7005,4,1.321,Acceleration,14.106001,0.37349936,7
7005,4,0.357,Acceleration,12.558451,0.26700988,7
7005,4,0.074,Brake,29.282112,0.21508083,14
7005,4,1.363,Acceleration,15.237778,0.37874523,13
7005,4,1.103,Brake,15.473334,0.3222303,13
7005,4,0.99,Brake,15.340667,0.34622774,4
7005,4,0.074,Acceleration,6.4642506,0.2762152,4
7005,4,1.039,Brake,8.093731,0.30500498,14
7005,5,0.303,Brake,10.863768,0.3055914,9
7005,5,0.102,Brake,9.283333,0.31339267,3
7005,5,1.996,Brake,20.536556,0.29901496,2
7005,5,1.427,Brake,10.762111,0.3472701,4
7005,5,0.99,Brake,8.26,0.373556,3
7005,5,1.27,Brake,6.9909496,0.32626945,4
7005,5,1.448,Brake,10.96789,0.4196699,7
7005,5,1.874,Acceleration,15.060701,0.28647208,13
7005,5,0.329,Acceleration,13.503333,0.30115625,13
7005,5,1.44,Brake,12.467918,0.34017196,11
7005,6,0.531,Brake,15.653267,0.39121637,10
7005,6,1.568,Acceleration,16.922192,0.30154347,9
7005,7,0.814,Brake,10.638532,0.33617184,14
7005,7,0.972,Brake,7.41,0.33242747,14
7005,7,2.779,Brake,20.66138,0.6069464,14
7005,7,0.358,Acceleration,11.017595,0.30939972,2
7005,7,0.467,Acceleration,13.750583,0.26230073,9
7005,7,0.568,Brake,10.171865,0.34200817,4
7005,7,1.439,Brake,11.580386,0.39658722,12
7005,7,1.435,Acceleration,13.188787,0.26311308,9
7005,8,0.587,Acceleration,7.1522355,0.26273984,4
7005,8,0.605,Acceleration,10.608383,0.28503165,6
7005,8,1.232,Brake,10.433334,0.3307279,6
7005,8,0.01,Acceleration,10.033334,0.37933445,17
7005,8,1.232,Acceleration,3.7600296,0.22866686,3
7005,9,1.465,Acceleration,18.303333,0.301836,8
7005,9,1.681,Brake,8.09,0.30217588,9
7005,9,1.987,Acceleration,15.573334,0.35893995,18
7005,9,1.746,Brake,4.732889,0.30426067,13
7005,10,0.385,Acceleration,10.269495,0.2662357,12
7005,10,1.439,Brake,12.331728,0.32735527,10
7005,10,1.549,Acceleration,12.863261,0.30070308,16
7005,10,0.302,Acceleration,11.933334,0.3518021,14
7005,10,1.587,Brake,12.629213,0.3511094,5
7005,10,0.532,Acceleration,15.9502125,0.32391122,11
7005,10,0.413,Acceleration,13.588496,0.2530299,3
7005,10,1.457,Brake,12.082785,0.5074219,6
7005,10,0.604,Acceleration,18.015778,0.22032666,18
7005,11,0.275,Acceleration,14.088417,0.26939055,18
7005,11,0.486,Brake,12.793334,0.31645194,14
7005,11,1.818,Acceleration,9.847089,0.27684125,6
7005,11,1.987,Brake,8.242597,0.3158049,4
7005,11,0.769,Acceleration,14.876527,0.28794447,18
7005,11,1.194,Brake,10.387199,0.30486503,15
7005,11,1.009,Brake,17.452318,0.43996948,10
7005,12,0.926,Brake,14.183801,0.3613085,11
7005,12,0.753,Brake,15.546445,0.3409818,4
7005,12,1.44,Acceleration,12.049442,0.27068344,6
7005,12,0.954,Acceleration,13.390874,0.25116342,6
7005,12,1.839,Acceleration,18.324446,0.24655603,18
7005,13,0.075,Acceleration,11.872915,0.2784911,6
7005,13,1.249,Acceleration,7.687147,0.3137929,6
7005,13,0.029,Acceleration,6.843509,0.28860968,3
7005,13,1.584,Acceleration,12.532067,0.27087107,6
7005,13,1.251,Acceleration,11.523333,0.28552052,16
7005,13,0.486,Brake,13.392067,0.30308086,12
7005,13,1.44,Brake,10.665433,0.3476512,5
7005,14,0.074,Acceleration,12.182256,0.29982716,8
7005,14,1.493,Acceleration,5.5283594,0.2664374,4
7005,14,0.65,Brake,13.217062,0.35780424,14
7005,14,1.54,Acceleration,5.9297647,0.2539761,5
7005,14,2.883,Acceleration,19.970694,0.21827401,6
7005,14,1.435,Brake,7.920078,0.3065878,6
7005,14,0.485,Brake,11.594332,0.30746236,14
7005,15,1.457,Brake,9.443832,0.32612455,8
7005,15,1.652,Acceleration,14.958758,0.3104382,9
7005,15,0.669,Acceleration,14.474497,0.2538412,18
7005,15,1.912,Brake,10.591144,0.4657769,13
7005,16,0.485,Acceleration,13.003334,0.29673746,18
7005,16,0.734,Brake,9.959946,0.33620894,5
7005,16,1.687,Brake,10.792952,0.30329812,8
7005,17,2.502,Brake,13.873334,0.557105,8
7005,17,0.431,Acceleration,13.583334,0.29401815,13
7005,17,2.577,Acceleration,11.613334,0.24428606,3
7005,17,2.813,Acceleration,18.573334,0.27260408,18
7005,17,0.165,Brake,9.606554,0.34330142,5
7005,17,0.604,Brake,7.24,0.51495665,4
7005,17,0.329,Brake,10.473917,0.32631567,6
7005,18,2.109,Brake,12.202556,0.39448297,13
7005,18,0.845,Acceleration,14.260334,0.268582,14
7005,18,0.431,Brake,10.659223,0.31054896,5
7005,18,0.927,Acceleration,14.803333,0.28042194,15
7005,18,0.99,Brake,9.773333,0.39293057,9
7005,19,1.44,Acceleration,7.8172746,0.24097408,4
7005,19,1.996,Acceleration,10.969921,0.26891595,5
7005,19,0.467,Acceleration,14.085206,0.29175696,9
7005,19,0.449,Acceleration,12.903334,0.51631635,5
7005,20,1.253,Acceleration,15.803667,0.3210407,9
7005,20,0.899,Acceleration,17.88174,0.25157455,13
7005,20,1.724,Brake,11.893889,0.35776186,14
