event_id,ASD6,ASD5,ASD4,ASD3,ASD2,ASC6,ASC5,ASC4,ASC3,ASC2,ASU6,ASU5,ASU4,ASU3,ASU2,SSD6,SSD5,SSD4,SSD3,SSD2,SSC6,SSC5,SSC4,SSC3,SSC2,SSU6,SSU5,SSU4,SSU3,SSU2,DSD6,DSD5,DSD4,DSD3,DSD2,DSC6,DSC5,DSC4,DSC3,DSC2,DSU6,DSU5,DSU4,DSU3,DSU2,AFD6,AFD5,AFD4,AFD3,AFD2,AFC6,AFC5,AFC4,AFC3,AFC2,AFU6,AFU5,AFU4,AFU3,AFU2,SFD6,SFD5,SFD4,SFD3,SFD2,SFC6,SFC5,SFC4,SFC3,SFC2,SFU6,SFU5,SFU4,SFU3,SFU2,BFD6,BFD5,BFD4,BFD3,BFD2,BFC6,BFC5,BFC4,BFC3,BFC2,BFU6,BFU5,BFU4,BFU3,BFU2,A_AC6,A_AC5,A_AC4,A_AC3,A_AC2,A_AD6,A_AD5,A_AD4,A_AD3,A_AD2,A_AU6,A_AU5,A_AU4,A_AU3,A_AU2,A_BC6,A_BC5,A_BC4,A_BC3,A_BC2,A_BD6,A_BD5,A_BD4,A_BD3,A_BD2,A_BU6,A_BU5,A_BU4,A_BU3,A_BU2,D_AC6,D_AC5,D_AC4,D_AC3,D_AC2,D_AD6,D_AD5,D_AD4,D_AD3,D_AD2,D_AU6,D_AU5,D_AU4,D_AU3,D_AU2,D_BC6,D_BC5,D_BC4,D_BC3,D_BC2,D_BD6,D_BD5,D_BD4,D_BD3,D_BD2,D_BU6,D_BU5,D_BU4,D_BU3,D_BU2,N_AC6,N_AC5,N_AC4,N_AC3,N_AC2,N_AD6,N_AD5,N_AD4,N_AD3,N_AD2,N_AU6,N_AU5,N_AU4,N_AU3,N_AU2,N_BC6,N_BC5,N_BC4,N_BC3,N_BC2,N_BD6,N_BD5,N_BD4,N_BD3,N_BD2,N_BU6,N_BU5,N_BU4,N_BU3,N_BU2,S_AC6,S_AC5,S_AC4,S_AC3,S_AC2,S_AD6,S_AD5,S_AD4,S_AD3,S_AD2,S_AU6,S_AU5,S_AU4,S_AU3,S_AU2,S_BC6,S_BC5,S_BC4,S_BC3,S_BC2,S_BD6,S_BD5,S_BD4,S_BD3,S_BD2,S_BU6,S_BU5,S_BU4,S_BU3,S_BU2,Crash
34910,74.43684211,70.64,75.41,77.335,71.815,72.195,71.855,74.13,73.55,69.21,69.95315789,73.07,72.85,69.765,66.605,10.48237672,14.29781102,12.51882183,13.96700666,13.66584337,7.005888595,8.39687293,6.846685329,5.955795497,9.938757468,3.52940047,2.49593484,1.174548828,-2.055415666,6.211671566,7.643333333,11.35333333,9.746666667,10.54,10.65333333,4.586666667,6.053333333,4.74,4.0,7.626666667,1.530000001,0.753333336,-0.266666667,-2.54,4.600000004,40.2,39.4,39.0,42.2,33.4,41.0,41.0,39.6,40.4,35.0,41.8,42.6,40.2,38.6,36.6,3.815756806,9.329523032,7.483314774,8.328265125,3.498571137,5.253570215,8.555699854,7.735631842,6.711184694,4.774934555,6.691383624,7.781876676,7.98794891,5.094104263,6.051297973,0.189054726,0.21319797,0.271794872,0.265402844,0.239520958,0.204878049,0.27804878,0.292929293,0.277227723,0.297142857,0.220701372,0.34289959,0.314063714,0.289052602,0.354764756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5200167366666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,20.976926,1
11605,91.3875,92.55,90.17,89.305,87.33,99.82,95.74,98.455,97.08,94.255,108.2525,98.93,106.74,104.855,101.18,13.34070564,12.8014257,13.87970101,12.12053939,13.59761376,12.8496926,14.64245198,14.21796311,12.59129064,14.4682575,12.35867956,16.48347826,14.55622521,13.06204189,15.33890124,10.26111111,8.9,11.04,9.813333333,11.17333333,9.2,10.22,11.72,9.02,11.50666667,8.13888889,11.54,12.4,8.226666667,11.84000001,38.2,42.0,42.8,48.0,51.0,30.6,32.4,31.4,36.4,42.2,23.0,22.8,20.0,24.8,33.4,5.844655678,8.694826048,7.807688518,4.0,8.579044236,5.12249939,3.261901286,5.748043145,7.310266753,5.192301994,4.400343102,-2.171023476,3.688397772,10.62053351,1.805559752,0.167539267,0.180952381,0.163551402,0.15,0.207843137,0.14379085,0.172839506,0.127388535,0.115384615,0.18957346,0.120042433,0.164726631,0.091225668,0.08076923,0.171303783,0.15568472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.185588415,0.0,0.13981915,0.0,0.0,0.0,0.19884455,0.0,0.0,0.0,0.0,0.24575159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,35.943027,32.0,32.0,32.0,32.0,32.0,32.0,32.0,30.8883335,32.0,35.08423,32.0,32.0,32.0,24.483334,32.0,32.0,32.0,32.0,23.373335,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0
4910,83.62565,81.1302375,84.6048625,79.7945375,79.501225,88.027,85.40025,89.05775,83.99425,83.6855,92.66,89.895,93.745,88.415,88.09,7.619494884,8.30586764,9.056688679,8.098411402,7.069513565,8.02052093,8.743018568,9.533356505,8.524643581,7.441593227,8.442653611,9.20317744,10.03511211,8.973309033,7.833256028,4.06125,5.50525,3.886766667,5.944466667,3.3934,4.275,5.795,4.091333334,6.257333334,3.572,4.5,6.1,4.306666667,6.586666667,3.76,38.4465,48.9155,40.432,48.374,44.5835,40.47,51.49,42.56,50.92,46.93,42.6,54.2,44.8,53.6,49.4,9.178917503,6.811334378,8.850023786,4.178877122,7.585296402,9.662018425,7.169825661,9.315814511,4.398818023,7.984522528,10.17054571,7.547184906,9.806120538,4.630334761,8.404760556,0.152535212,0.139870849,0.145044643,0.104393657,0.131538462,0.160563381,0.147232473,0.152678572,0.10988806,0.138461539,0.169014085,0.15498155,0.160714286,0.115671642,0.145748988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17971729,0.0,0.0,0.0,0.0,0.0,0.27803123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,29.743443,32.0,32.0,32.0,32.0,32.0,27.17289,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,1
13801,94.275,95.975,96.255,96.59,94.38,98.98875,100.77375,101.06775,101.4195,99.099,103.9381875,105.8124375,106.1211375,106.490475,104.05395,14.33139473,16.37781655,14.90649104,14.1994683,12.69332896,15.04796447,17.19670738,15.65181559,14.90944172,13.32799541,15.80036269,18.05654275,16.43440637,15.6549138,13.99439518,10.65333333,12.35333333,10.22666667,9.84,9.146666667,11.186,12.971,10.738,10.332,9.604,11.7453,13.61955,11.2749,10.824,10.0842,30.2,25.8,32.4,36.8,38.4,31.71,27.09,34.02,38.64,40.32,33.2955,28.4445,35.721,40.48,42.336,7.493997598,6.734983296,7.172168431,3.867815921,5.571355311,7.868697478,7.071732461,7.530776853,4.061206717,5.849923077,8.262132352,7.425319084,7.907315695,4.254597513,6.14241923,0.251655629,0.294573643,0.259259259,0.315217391,0.229166667,0.26423841,0.309302325,0.272222222,0.330978261,0.240625,0.277450331,0.324767441,0.285833333,0.34673913,0.25265625,0.0,0.0,0.0,0.0,0.16745058,0.0,0.0,0.0,0.27581942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21535449,0.0,0.0,0.21396014,0.0,0.0,0.25360182,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,5.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,32.0,32.0,32.0,32.0,29.249088,32.0,32.0,32.0,21.972975,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,21.146332,32.0,32.0,28.751171,32.0,32.0,27.338207,0
27004,93.885,94.605,91.17,97.72,93.36,92.56,92.765,90.645,95.28,93.245,93.52,94.48,92.14,96.125,91.205,12.98038039,10.63576396,12.23748749,11.88320664,15.02635684,13.33058138,11.22427169,13.01189744,10.80983811,14.44054968,11.89670543,10.21819945,11.13303193,12.06734747,13.27311098,9.213333333,8.173333333,9.98,6.233333333,9.36,10.02,8.653333333,10.02666667,8.1,7.3,9.3,6.993333333,8.673333333,7.133333333,10.08,49.0,50.8,48.6,48.2,48.8,51.0,51.8,50.2,49.2,50.0,50.6,53.4,50.8,46.0,51.6,4.049691346,7.138627319,5.919459435,5.6,13.21211565,6.603029608,8.704022059,3.867815921,3.249615362,9.797958971,6.248199741,3.382306905,5.635601121,5.059644256,6.681317235,0.110204082,0.169291339,0.16872428,0.149377593,0.180327869,0.129411765,0.173745174,0.175298805,0.12195122,0.196,0.098814229,0.149812734,0.177165354,0.143478261,0.182170543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14903699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,39.011913,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0
17204,93.12,91.065,92.495,92.385,92.715,93.985,93.37,95.75,92.59,93.335,93.47,93.275,96.385,91.4,90.98,12.84537271,11.91126673,13.47855612,12.74312658,12.91244651,14.0907514,13.435107,12.93377362,13.75990189,12.84757857,13.49129719,11.68596915,12.38318517,15.77444135,12.13653987,8.566666667,8.166666667,9.086666667,8.96,9.393333333,8.283333334,8.566666667,8.913333334,9.856666665,8.863333333,8.0,8.966666667,8.74,10.75333333,8.333333333,37.8,34.0,34.4,32.0,32.0,34.4,29.8,29.2,27.0,30.0,32.2,31.2,27.8,27.6,31.2,9.173875953,5.830951895,5.885575588,9.011104261,9.230384607,6.086049622,6.305553108,4.4,9.654014709,7.293833012,6.241794614,6.675327707,5.192301994,10.19019136,5.741080038,0.042328042,0.035294118,0.023255814,0.025,0.01875,0.337209302,0.389261745,0.294520548,0.37037037,0.34,0.354037267,0.391025641,0.323741007,0.413043478,0.378205128,0.21196175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22881688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29.71785,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,28.252554,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0
38805,92.665,95.465,91.155,92.125,94.36,93.62,94.665,90.895,91.84,92.945,90.94,92.0,87.685,88.85,89.72,14.83813583,12.32790635,15.34527533,16.51595819,12.71233259,12.38832515,12.60810354,13.7618122,16.60660712,13.10158292,12.40590182,12.76224902,12.53436377,16.22228406,13.4358699,10.68,8.846666667,11.06666667,12.36,8.093333333,9.08,7.033333333,10.11333333,12.36666667,9.206666667,8.853333333,8.4,8.66,12.53333333,9.626666667,36.2,41.2,36.2,39.2,34.4,35.0,39.8,37.6,35.6,34.2,33.4,35.8,39.0,33.0,34.4,4.664761516,4.707440918,6.431174076,6.554387843,7.552483035,4.604345773,6.493073232,5.782732918,5.351635264,9.042123644,5.003998401,6.523802572,7.797435476,2.828427125,5.607138308,0.132596685,0.145631068,0.215469613,0.173469388,0.220930233,0.154285714,0.135678392,0.207446809,0.196629213,0.222222222,0.161676647,0.139664804,0.220512821,0.163636364,0.23255814,0.0,0.0,0.0,0.0,0.0,0.0,0.13798757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,32.0,32.0,32.0,32.0,32.0,32.771362,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,0
25105,88.72,89.97083333,91.11,90.835,87.61,96.305,92.6125,93.98,91.99583333,94.185,92.23,88.965,90.37083333,88.775,91.695,14.69182085,15.29320326,12.87982531,13.61390007,13.8701442,13.1067721,14.91465478,15.57981386,13.73182068,12.49517007,13.94421385,14.37143956,14.49906546,13.65627603,14.18574901,10.78,11.23333333,8.933333333,8.886666667,9.88,11.78666667,11.22777778,11.01333333,11.08333333,10.27333333,10.5,11.18666667,11.4,8.706666667,9.626666667,22.4,23.6,14.4,20.0,21.6,15.4,17.8,11.0,15.2,14.8,24.4,26.6,16.4,25.4,22.6,4.029888336,3.006659276,3.555277767,5.366563146,3.611094017,5.986651819,1.720465053,3.033150178,5.230678732,4.833218389,4.363484846,6.560487787,5.351635264,4.882622246,4.630334761,0.366071429,0.330508475,0.375,0.29,0.435185185,0.519480519,0.494382022,0.563636364,0.644736842,0.662162162,0.303278689,0.330827068,0.292682927,0.362204724,0.371681416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25384837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2098349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,34.889557,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,33.397667,32.0,32.0,32.0,32.0,0
12510,78.63,82.72,82.325,66.75,30.525,90.855,94.365,92.165,89.415,86.94,92.67826087,95.275,94.285,91.28,89.585,10.9087167,9.517016339,12.57453279,22.19012168,26.1247177,13.64237791,11.07372002,12.13388952,10.53262906,13.16379125,13.90545581,11.63489901,14.00029553,11.49641683,11.67442825,7.826666667,7.386666667,11.06,5.186666667,18.78666667,8.513333333,7.76,8.306666667,7.653333333,8.66,9.199999999,8.133333333,5.553333334,10.12,-1.46666667,36.0,37.4,34.6,40.0,27.0,44.6,41.6,46.2,54.2,43.6,39.6,38.6,39.6,47.4,39.4,9.5289034,7.14422844,13.74918179,8.485281374,13.87083271,10.48045801,2.332380758,11.35605565,7.782030583,14.31921786,9.178235124,4.223742416,14.22111107,4.45421149,11.9431989,0.3,0.256684492,0.225433526,0.21,0.22962963,0.040358744,0.033653846,0.025974026,0.025830258,0.018348624,0.303030303,0.196891192,0.212121212,0.257383966,0.243654822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24387335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5680364566666666,0.0,0.0,0.0,0.0,0.514592,0.0,0.0,0.0,0.0,0.26512626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,13.0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,1,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,23.587295,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,25.161333666666668,32.0,32.0,32.0,32.0,13.878701,32.0,32.0,32.0,32.0,28.803335,1
20401,90.725,90.435,88.345,89.2,90.855,94.675,95.96,92.21666667,94.205,92.015,88.775,92.875,90.475,88.435,92.34,14.51708907,16.19145685,14.15243707,15.94459156,15.36201403,15.85739181,14.56734018,16.25663113,15.22584891,16.81711256,14.09371757,17.52052725,14.91135613,14.29056594,15.19751295,9.326666667,12.23333333,9.373333333,10.32666667,10.42,14.14,12.68,11.08888889,10.82,12.85333333,9.673333333,13.44,10.19444444,9.74,9.866666667,23.0,21.8,22.6,24.0,19.0,15.8,15.2,15.0,16.6,13.2,26.4,22.2,26.0,27.8,20.8,2.966479395,7.304792947,4.317406629,3.741657387,5.899152482,3.815756806,4.261455151,1.264911064,2.059126028,3.919183588,3.611094017,5.455272679,3.286335345,5.775811631,6.368673331,0.2,0.293577982,0.247787611,0.3,0.284210526,0.443037975,0.5,0.44,0.506024096,0.454545455,0.265151515,0.333333333,0.223076923,0.330935252,0.211538462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2020796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.348076,32.0,32.0,32.0,32.0,0
10305,75.7378,76.613225,76.58615,77.53603125,80.566175,79.724,80.6455,80.617,81.616875,84.8065,83.92,84.89,84.86,85.9125,89.27,10.18176805,9.508423232,10.00755714,11.13641094,12.86877975,10.71765058,10.00886656,10.53427067,11.72253783,13.54608394,11.28173745,10.53564901,11.08870597,12.33951351,14.25903573,6.991366667,5.751933333,6.943233333,7.646180555,11.69038333,7.359333334,6.054666666,7.308666666,8.048611111,12.30566666,7.746666667,6.373333333,7.693333333,8.472222222,12.95333333,47.8325,47.291,46.569,46.0275,38.627,50.35,49.78,49.02,48.45,40.66,53.0,52.4,51.6,51.0,42.8,12.9281353,10.22018989,9.354707455,3.471986823,6.518024701,13.60856348,10.75809462,9.847060479,3.654722971,6.861078632,14.32480366,11.32431013,10.36532682,3.847076812,7.222188034,0.234990566,0.223902672,0.230872093,0.191117647,0.227733645,0.24735849,0.235687023,0.243023255,0.201176471,0.239719627,0.260377358,0.248091603,0.255813953,0.211764706,0.252336449,0.0,0.18885137,0.0,0.0,0.0,0.0,0.0,0.0,0.2643898033333333,0.0,0.0,0.0,0.0,0.0,0.0,0.40497464,0.0,0.32462467,0.0,0.0,0.35995257,0.0,0.0,0.0,0.227953705,0.0,0.0,0.27803123,0.0,0.20983626,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,10.333333333333334,0.0,0.0,4.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,14.0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,3,0,0,1,0,0,0,2,0,0,1,0,1,32.0,25.166557,32.0,32.0,32.0,32.0,32.0,32.0,21.61688966666667,32.0,32.0,32.0,32.0,32.0,32.0,21.102446,32.0,20.528769666666665,32.0,32.0,9.183866,32.0,32.0,32.0,23.584335,32.0,32.0,28.150335,32.0,25.476112,0
21302,83.454175,81.7439375,78.28285,78.2873625,79.555375,87.8465,86.04625,82.403,82.40775,83.7425,92.47,90.575,86.74,86.745,88.15,7.760035923,9.709988863,10.84147823,8.638885145,9.990944035,8.168458866,10.22104091,11.41208235,9.093563311,10.5167832,8.598377754,10.75899043,12.01271826,9.572171906,11.0702981,5.499233333,7.153816667,8.60985,6.016666667,7.352366667,5.788666666,7.530333334,9.063,6.333333334,7.739333334,6.093333333,7.926666667,9.54,6.666666667,8.146666667,43.32,35.378,39.8905,48.5545,44.9445,45.6,37.24,41.99,51.11,47.31,48.0,39.2,44.2,53.8,49.8,8.212254106,3.396087233,7.000049714,6.210878843,13.28116988,8.644478006,3.574828667,7.368473383,6.537767203,13.98017882,9.099450533,3.762977544,7.756287772,6.881860214,14.71597771,0.206822917,0.253252551,0.191934389,0.238206319,0.231967871,0.217708334,0.266581633,0.202036199,0.250743494,0.244176706,0.229166667,0.280612245,0.212669683,0.26394052,0.257028112,0.0,0.3770264825,0.2445560825,0.0,0.0,0.0,0.0,0.0,0.24599247,0.0,0.0,0.0,0.0,0.17826271,0.0,0.3324983,0.0,0.4081606916666667,0.28401098,0.21508083,0.0,0.22338909,0.0,0.2233251,0.0,0.0,0.0,0.0,0.0,0.23148789,0.0,5.75,4.25,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,14.0,0.0,11.833333333333334,14.0,14.0,0.0,10.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,8.0,0,4,4,0,0,0,0,0,1,0,0,0,0,1,0,1,0,6,1,1,0,2,0,1,0,0,0,0,0,1,32.0,23.68375075,19.24782175,32.0,32.0,32.0,32.0,32.0,25.018993,32.0,32.0,32.0,32.0,31.385311,32.0,24.94287,32.0,25.313504166666664,28.906393,29.693668,32.0,27.627813,32.0,31.23062,32.0,32.0,32.0,32.0,32.0,30.620264,0
1102,85.65,90.1,88.51,87.75416667,83.815,88.19,90.23,88.7,87.35,84.51,90.73,90.36,88.89,86.94583333,85.205,15.49412891,12.32270779,12.80091412,15.47554697,21.57062688,14.41238703,12.60317817,13.71149153,13.82546563,16.32059742,13.33064515,12.88364855,14.62206894,12.17538429,11.07056796,15.57333334,10.97333333,12.99333333,13.28,16.04666667,12.92666667,10.6,12.12,11.44,12.34,10.28,10.22666667,11.24666667,9.6,8.633333333,50.6,47.0,51.6,57.4,55.6,43.8,41.0,44.8,49.8,51.6,37.0,35.0,38.0,42.2,47.6,8.898097061,1.149259648,-0.466101571,-4.275178112,7.605829978,7.884161338,4.898979486,3.18747549,2.481934729,9.156418514,6.870225615,8.648699324,6.841052551,9.23904757,10.70700705,0.453239542,0.524738676,0.498778195,0.456841584,0.557944108,0.369863014,0.419512195,0.415178571,0.389558233,0.430232558,0.286486486,0.314285714,0.331578947,0.322274882,0.302521008,0.0,0.0,0.217470005,0.0,0.0,0.0,0.0,0.17433466,0.23473315,0.0,0.0,0.0,0.1948586849999999,0.16298379,0.0,0.3799120225,0.0,0.411614625,0.0,0.280300395,0.0,0.0,0.0,0.39463025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,3.5,6.0,0.0,6.25,0.0,4.25,0.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,2,0,0,0,0,1,1,0,0,0,2,1,0,4,0,4,0,2,0,0,0,1,0,0,0,0,0,0,32.0,32.0,23.578492,32.0,32.0,32.0,32.0,27.803333,24.68093,32.0,32.0,32.0,30.1078865,28.993334,32.0,25.71113775,32.0,29.63255175,32.0,31.055643,32.0,32.0,32.0,24.193335,32.0,32.0,32.0,32.0,32.0,32.0,0
23502,71.27916667,69.29,78.10416667,76.455,72.945,76.45,75.285,80.695,70.005,60.72,81.52,75.97083333,80.43,62.24166667,54.685,11.05082875,7.842187195,10.76980653,6.599884469,9.982909145,11.76611661,8.916460901,10.4970222,8.752912372,15.09213703,9.948195816,9.874777599,8.876153446,16.60268343,10.99314673,4.577777778,3.586666667,5.516666667,4.693333333,5.9,5.833333333,3.82,6.186666667,6.54,3.806666667,6.96,5.405555556,5.446666667,2.694444444,1.62,38.4,34.8,27.4,38.2,41.8,42.4,31.2,28.2,23.4,26.8,50.8,37.8,37.4,26.6,34.2,6.887670143,6.046486583,4.673328578,8.133879763,8.77268488,11.60344776,5.268775949,5.878775383,8.380930736,7.304792947,7.413501197,4.53431362,7.709734107,6.248199741,6.64529909,0.260416667,0.252873563,0.182481752,0.22513089,0.186602871,0.297169811,0.288461538,0.170212766,0.358974359,0.194029851,0.295275591,0.264550265,0.197860963,0.248120301,0.198830409,0.0,0.0,0.0,0.0,0.21210097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27032532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.53535104,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,32.0,32.0,32.0,32.0,24.043333,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,29.1469325,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,32.0,23.983334,0
